cache_key,compound_candidate_id,candidate_key,candidate_status,cache_hit,request_count,request_cache_hits,request_cache_misses,selected_source_name,selected_identifier,selected_inchi_key,selected_pubchem_cid,selected_chembl_id,enrichment_confidence,cache_file,search_terms_json,created_at
b09b194ee0e593cc580f4b5e5fdac0d24dd8ebcccca357245a7e9d839a2cb8b6,cmpcand_8ed6995db2011230,cas_name::11014145::indicinine,ready,False,14,14,0,ChEMBL,CHEMBL1795550,KEAYVGHLOUCYNN-WAYWQWQTSA-N,,CHEMBL1795550,0.3000,C:\code\web\herbaflow\etl\compounds\04_enrich\out\cache\candidates\b09b194ee0e593cc580f4b5e5fdac0d24dd8ebcccca357245a7e9d839a2cb8b6.json,"[{""text"": ""11014-14-5"", ""kind"": ""cas"", ""priority"": 1, ""provenance"": ""candidate.representative_cas_id""}, {""text"": ""Indicinine"", ""kind"": ""name"", ""priority"": 2, ""provenance"": ""candidate.representative_name""}, {""text"": ""0"", ""kind"": ""mw"", ""priority"": 4, ""provenance"": ""candidate.representative_mw""}]",2026-06-02T11:06:13.926705+00:00
1187924114c368873b90b02fa958b74cf806d6583b9a151c292cab5b56038bd8,cmpcand_cbbc0bd664b857b0,cas_name::130525734::uronic_acid,ready,False,24,24,0,ChEMBL,CHEMBL3659241,NQQBBJXZLPRCDS-UHFFFAOYSA-N,,CHEMBL3659241,0.3000,C:\code\web\herbaflow\etl\compounds\04_enrich\out\cache\candidates\1187924114c368873b90b02fa958b74cf806d6583b9a151c292cab5b56038bd8.json,"[{""text"": ""130525-73-4"", ""kind"": ""cas"", ""priority"": 1, ""provenance"": ""candidate.representative_cas_id""}, {""text"": ""Uronic acid"", ""kind"": ""name"", ""priority"": 2, ""provenance"": ""candidate.representative_name""}, {""text"": ""0"", ""kind"": ""mw"", ""priority"": 4, ""provenance"": ""candidate.representative_mw""}]",2026-06-02T11:06:14.074060+00:00
23fe0b233bea7504f38362d425b4a320441c6fee0e24afa27d792bde8ba1cad1,cmpcand_7c0c8b884f7c6ed1,cas_name::131641504::meliacin,ready,False,14,14,0,ChEMBL,CHEMBL3644307,SBZAFQICIAOQAM-ZRBRQIMBSA-N,,CHEMBL3644307,0.3000,C:\code\web\herbaflow\etl\compounds\04_enrich\out\cache\candidates\23fe0b233bea7504f38362d425b4a320441c6fee0e24afa27d792bde8ba1cad1.json,"[{""text"": ""131641-50-4"", ""kind"": ""cas"", ""priority"": 1, ""provenance"": ""candidate.representative_cas_id""}, {""text"": ""Meliacin"", ""kind"": ""name"", ""priority"": 2, ""provenance"": ""candidate.representative_name""}, {""text"": ""0"", ""kind"": ""mw"", ""priority"": 4, ""provenance"": ""candidate.representative_mw""}]",2026-06-02T11:06:13.931673+00:00
bc1a931bdde525872b962362551b5273676d521dbd352962e2e349e71595620a,cmpcand_1691251c996fac5f,cas_name::1392401::melanthin,ready,False,14,14,0,ChEMBL,CHEMBL3656159,TWSDZWSGUIOPLA-UHFFFAOYSA-N,,CHEMBL3656159,0.3000,C:\code\web\herbaflow\etl\compounds\04_enrich\out\cache\candidates\bc1a931bdde525872b962362551b5273676d521dbd352962e2e349e71595620a.json,"[{""text"": ""1392-40-1"", ""kind"": ""cas"", ""priority"": 1, ""provenance"": ""candidate.representative_cas_id""}, {""text"": ""Melanthin"", ""kind"": ""name"", ""priority"": 2, ""provenance"": ""candidate.representative_name""}, {""text"": ""0"", ""kind"": ""mw"", ""priority"": 4, ""provenance"": ""candidate.representative_mw""}]",2026-06-02T11:06:13.956080+00:00
f073455d34d0bbf2e211d12f5f3ab889148e78197c342cbebec8aa7db0537733,cmpcand_4041bc4c139ee49d,cas_name::1407803::nimbidin,ready,False,14,14,0,ChEMBL,CHEMBL3644329,KGUGWSTVVPFRQU-FETROPEJSA-N,,CHEMBL3644329,0.3000,C:\code\web\herbaflow\etl\compounds\04_enrich\out\cache\candidates\f073455d34d0bbf2e211d12f5f3ab889148e78197c342cbebec8aa7db0537733.json,"[{""text"": ""1407-80-3"", ""kind"": ""cas"", ""priority"": 1, ""provenance"": ""candidate.representative_cas_id""}, {""text"": ""Nimbidin"", ""kind"": ""name"", ""priority"": 2, ""provenance"": ""candidate.representative_name""}, {""text"": ""0"", ""kind"": ""mw"", ""priority"": 4, ""provenance"": ""candidate.representative_mw""}]",2026-06-02T11:06:13.945609+00:00
180cf09faf75dcf20a178b6005df38369870c189372baa1b114b08e90eaf4015,cmpcand_b98b3ebb1548cd58,cas_name::308061349::aliphatic_alcohol,ready,False,26,26,0,PubChem,259994,DNIAPMSPPWPWGF-GSVOUGTGSA-N,259994,,0.9100,C:\code\web\herbaflow\etl\compounds\04_enrich\out\cache\candidates\180cf09faf75dcf20a178b6005df38369870c189372baa1b114b08e90eaf4015.json,"[{""text"": ""308061-34-9"", ""kind"": ""cas"", ""priority"": 1, ""provenance"": ""candidate.representative_cas_id""}, {""text"": ""Aliphatic alcohol"", ""kind"": ""name"", ""priority"": 2, ""provenance"": ""candidate.representative_name""}, {""text"": ""0"", ""kind"": ""mw"", ""priority"": 4, ""provenance"": ""candidate.representative_mw""}]",2026-06-02T11:06:14.112370+00:00
b78b48f6cf675939d4ba32b8d872ac46e3a1451f4a9d75817b4f574c5c94159e,cmpcand_398f55512871162f,cas_name::37279848::betalain,ready,False,18,18,0,PubChem,56841626,DHHFDKNIEVKVKS-MLZDZRTESA-N,56841626,,0.9900,C:\code\web\herbaflow\etl\compounds\04_enrich\out\cache\candidates\b78b48f6cf675939d4ba32b8d872ac46e3a1451f4a9d75817b4f574c5c94159e.json,"[{""text"": ""37279-84-8"", ""kind"": ""cas"", ""priority"": 1, ""provenance"": ""candidate.representative_cas_id""}, {""text"": ""Betalain"", ""kind"": ""name"", ""priority"": 2, ""provenance"": ""candidate.representative_name""}, {""text"": ""0"", ""kind"": ""mw"", ""priority"": 4, ""provenance"": ""candidate.representative_mw""}]",2026-06-02T11:06:14.146358+00:00
ae1662ffaee7ed7521d0db05f49642f80e97526f7e2d46c0d36d2d0276f07fde,cmpcand_3be7880e918a127b,cas_name::99753136::trigofoenoside_e,ready,False,24,24,0,ChEMBL,CHEMBL107595,BHZSSYKATBTKQN-TVQRCGJNSA-N,,CHEMBL107595,0.3000,C:\code\web\herbaflow\etl\compounds\04_enrich\out\cache\candidates\ae1662ffaee7ed7521d0db05f49642f80e97526f7e2d46c0d36d2d0276f07fde.json,"[{""text"": ""99753-13-6"", ""kind"": ""cas"", ""priority"": 1, ""provenance"": ""candidate.representative_cas_id""}, {""text"": ""Trigofoenoside E"", ""kind"": ""name"", ""priority"": 2, ""provenance"": ""candidate.representative_name""}, {""text"": ""0"", ""kind"": ""mw"", ""priority"": 4, ""provenance"": ""candidate.representative_mw""}]",2026-06-02T11:06:14.254100+00:00
11d506350173801e2b596007927341fe95a09f9de7affc183656fbee8e5bd2cb,cmpcand_30c046df3d95dd88,cas_name_formula::100016942::sesamolinol::c20h20o7,ready,False,30,30,0,PubChem,443019,OJVGWDJIYBTWDS-AFHBHXEDSA-N,443019,,0.9900,C:\code\web\herbaflow\etl\compounds\04_enrich\out\cache\candidates\11d506350173801e2b596007927341fe95a09f9de7affc183656fbee8e5bd2cb.json,"[{""text"": ""100016-94-2"", ""kind"": ""cas"", ""priority"": 1, ""provenance"": ""candidate.representative_cas_id""}, {""text"": ""Sesamolinol"", ""kind"": ""name"", ""priority"": 2, ""provenance"": ""candidate.representative_name""}, {""text"": ""C20H20O7"", ""kind"": ""formula"", ""priority"": 3, ""provenance"": ""candidate.representative_formula""}, {""text"": ""372.120903"", ""kind"": ""mw"", ""priority"": 4, ""provenance"": ""candidate.representative_mw""}]",2026-06-02T11:06:14.320373+00:00
13f1a5556a07ec58404e005cfb4be948910ff0d1335420972d462836fe7c36f8,cmpcand_207565d38967bdb3,cas_name_formula::1000415553::8hydroxy34567pentamethoxyflavone::c20h20o8,ready,False,40,40,0,PubChem,163183962,ZXIGNVHISSXSRV-UHFFFAOYSA-N,163183962,,0.9900,C:\code\web\herbaflow\etl\compounds\04_enrich\out\cache\candidates\13f1a5556a07ec58404e005cfb4be948910ff0d1335420972d462836fe7c36f8.json,"[{""text"": ""1000415-55-3"", ""kind"": ""cas"", ""priority"": 1, ""provenance"": ""candidate.representative_cas_id""}, {""text"": ""8-Hydroxy-3',4',5,6,7-pentamethoxyflavone"", ""kind"": ""name"", ""priority"": 2, ""provenance"": ""candidate.representative_name""}, {""text"": ""C20H20O8"", ""kind"": ""formula"", ""priority"": 3, ""provenance"": ""candidate.representative_formula""}, {""text"": ""388.115818"", ""kind"": ""mw"", ""priority"": 4, ""provenance"": ""candidate.representative_mw""}]",2026-06-02T11:06:14.442075+00:00
